code,symbol,issuer,fund_manager,fund_type,establishment_date,listed_date,stop_date,de_listed_date,benchmark
000915,中加纯债B,中加基金管理有限公司,,Bond,2014-12-17,2014-12-17,2016-12-23,2016-12-23,100.0％×中证全债指数
000916,前海100强,前海开源基金管理有限公司,邱杰 ,Stock,2015-01-13,2015-01-13,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×沪深300指数
000917,嘉实快线货币A,嘉实基金管理有限公司,李曈 李金灿 万晓西 张文玥 ,Money,2015-06-25,2015-06-25,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
000918,嘉实快线货币B,嘉实基金管理有限公司,,Money,2015-06-25,2015-06-25,2017-06-21,2017-06-21,100.0％×活期存款利率(税后)
000919,嘉实快线货币C,嘉实基金管理有限公司,,Money,2015-06-25,2015-06-25,2017-06-21,2017-06-21,100.0％×活期存款利率(税后)
000920,易方达财富快线Y,易方达基金管理有限公司,梁莹 刘朝阳 石大怿 ,Money,2014-12-03,2014-12-03,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
000921,中邮现金A,中邮创业基金管理股份有限公司,余红 ,Money,2014-12-18,2014-12-18,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
000922,中邮现金B,中邮创业基金管理股份有限公司,余红 ,Money,2014-12-18,2014-12-18,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
000923,中邮现金C,中邮创业基金管理股份有限公司,余红 ,Money,2014-12-18,2014-12-18,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
000924,宝盈制造A,宝盈基金管理有限公司,李进 ,Hybrid,2014-12-17,2014-12-17,0000-00-00,0000-00-00,30.0％×中证综合债券指数+70.0％×申银万国制造业指数
000925,汇添富外延,汇添富基金管理股份有限公司,王栩 ,Stock,2014-12-08,2014-12-08,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中债-综合指数
000926,中信建投睿信A,中信建投基金管理有限公司,刘锋 ,Hybrid,2015-02-03,2015-02-03,0000-00-00,0000-00-00,7.0％
000927,博时亚太美元现汇,博时基金管理有限公司,杨涛 ,QDII,2014-12-03,2014-12-03,0000-00-00,0000-00-00,65.0％×MSCI大中华指数(MSCI Zhonghua)+35.0％×摩根斯坦利综合亚太指数(不含大中华)
000928,中融改革,中融基金管理有限公司,解静 ,Hybrid,2014-12-16,2014-12-16,0000-00-00,0000-00-00,45.0％×上海证券交易所国债指数+55.0％×中证国有企业改革指数
000929,博时黄金D,博时基金管理有限公司,王祥 赵云阳 ,Other,2014-12-18,2014-12-18,0000-00-00,0000-00-00,100.0％×黄金现货(Au99.99合约)
000930,博时黄金I,博时基金管理有限公司,王祥 赵云阳 ,Other,2014-12-18,2014-12-18,0000-00-00,0000-00-00,100.0％×黄金现货(Au99.99合约)
000931,国寿尊益,国寿安保基金管理有限公司,董瑞倩 李一鸣 ,Bond,2019-06-05,2019-06-05,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
000932,前海睿远A,前海开源基金管理有限公司,刘静 ,Hybrid,2015-01-14,2015-01-14,0000-00-00,0000-00-00,15.0％×沪深300指数+85.0％×中证全债指数
000933,前海睿远C,前海开源基金管理有限公司,刘静 ,Hybrid,2015-01-14,2015-01-14,0000-00-00,0000-00-00,15.0％×沪深300指数+85.0％×中证全债指数
000934,国富大中华,国海富兰克林基金管理有限公司,徐成 ,QDII,2015-02-03,2015-02-03,0000-00-00,0000-00-00,40.0％×一年定期存款利率(税后)+60.0％×MSCI金龙净总收益指数
000935,汇金转型成长,浙江浙商证券资产管理有限公司,马斌博 周涛 ,Hybrid,2014-12-30,2014-12-30,0000-00-00,0000-00-00,30.0％×中债-总指数+70.0％×沪深300指数
000936,博时新动力A,博时基金管理有限公司,蔡滨 ,Hybrid,2015-01-26,2015-01-26,0000-00-00,0000-00-00,30.0％×中债-总指数+70.0％×中证全指工业指数
000937,华商稳固A,华商基金管理有限公司,张永志 ,Bond,2015-02-17,2015-02-17,0000-00-00,0000-00-00,100.0％×一年定期存款收益率(税后)加1.2%
000938,华商稳固C,华商基金管理有限公司,张永志 ,Bond,2015-02-17,2015-02-17,0000-00-00,0000-00-00,100.0％×一年定期存款收益率(税后)加1.2%
000939,中银研究,中银基金管理有限公司,吴印 赵志华 ,Hybrid,2014-12-23,2014-12-23,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中债-综合指数
000940,富国中小盘,富国基金管理有限公司,曹晋 ,Hybrid,2015-01-23,2015-01-23,0000-00-00,0000-00-00,80.0％×中证中小盘700指数+20.0％×中债-综合指数-财富指数
000942,广发信息ETF联接A,广发基金管理有限公司,霍华明 陆志明 ,Stock,2015-01-29,2015-01-29,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证全指信息技术指数
000943,工银信用债A,工银瑞信基金管理有限公司,陈桂都 ,Bond,2015-12-02,2015-12-02,0000-00-00,0000-00-00,100.0％×中债-高信用等级债券指数
000944,工银信用债B,工银瑞信基金管理有限公司,陈桂都 ,Bond,2015-12-02,2015-12-02,0000-00-00,0000-00-00,100.0％×中债-高信用等级债券指数
000945,华夏医疗A,华夏基金管理有限公司,陈斌 ,Hybrid,2015-02-02,2015-02-02,0000-00-00,0000-00-00,35.0％×上海证券交易所国债指数+65.0％×中证医药卫生指数
000946,华夏医疗C,华夏基金管理有限公司,陈斌 ,Hybrid,2015-02-02,2015-02-02,0000-00-00,0000-00-00,35.0％×上海证券交易所国债指数+65.0％×中证医药卫生指数
000947,德邦纯债A,德邦基金管理有限公司,,Bond,2016-11-24,2016-11-24,2017-06-28,2017-06-28,100.0％×中债-综合指数-全价指数
000948,华夏沪港通ETF联接A,华夏基金管理有限公司,徐猛 ,QDII,2015-01-13,2015-01-13,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×香港恒生指数
000950,易方达非银ETF联接,易方达基金管理有限公司,余海燕 ,Stock,2015-01-22,2015-01-22,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×沪深300非银行金融指数
000951,中银90债A,中银基金管理有限公司,方抗 索丽娜 ,Bond,2017-03-09,2017-03-09,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
000952,中银90债B,中银基金管理有限公司,方抗 索丽娜 ,Bond,2017-03-09,2017-03-09,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
000953,国泰睿吉A,国泰基金管理有限公司,樊利安 ,Hybrid,2015-04-22,2015-04-22,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证综合债券指数
000954,国泰睿吉C,国泰基金管理有限公司,樊利安 ,Hybrid,2015-04-22,2015-04-22,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证综合债券指数
000955,南方产业活力,南方基金管理股份有限公司,蒋秋洁 ,Stock,2015-01-27,2015-01-27,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数
000958,东吴鼎元A,东吴基金管理有限公司,邵笛 杨庆定 ,Bond,2016-05-19,2016-05-19,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后)加1.5%
000959,东吴鼎元C,东吴基金管理有限公司,邵笛 杨庆定 ,Bond,2016-05-19,2016-05-19,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后)加1.5%
000960,招商医药,招商基金管理有限公司,李佳存 ,Stock,2015-01-30,2015-01-30,0000-00-00,0000-00-00,80.0％×申银万国指数-医药生物+20.0％×中债-综合指数
000961,天弘300A,天弘基金管理有限公司,陈瑶 杨超 张子法 ,Stock,2015-01-20,2015-01-20,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×沪深300指数
000962,天弘500A,天弘基金管理有限公司,陈瑶 杨超 张子法 ,Stock,2015-01-20,2015-01-20,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证小盘500指数
000963,兴业多策略,兴业基金管理有限公司,冯烜 ,Hybrid,2015-01-23,2015-01-23,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后)加1.0%
000965,汇丰新动力,汇丰晋信基金管理有限公司,陈平 ,Hybrid,2015-02-11,2015-02-11,0000-00-00,0000-00-00,20.0％×同业存款利息率+80.0％×中证800指数
000966,中邮科技,中邮创业基金管理股份有限公司,曹思 ,Hybrid,2015-02-11,2015-02-11,0000-00-00,0000-00-00,40.0％×上海证券交易所国债指数+60.0％×沪深300指数
000967,华泰动力,华泰柏瑞基金管理有限公司,吴邦栋 张慧 ,Hybrid,2015-02-06,2015-02-06,0000-00-00,0000-00-00,60.0％×中证新兴产业指数+40.0％×中债-总指数-全价指数
000968,广发养老A,广发基金管理有限公司,刘杰 ,Stock,2015-02-13,2015-02-13,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证养老产业指数
000969,前海大安全,前海开源基金管理有限公司,谢屹 ,Hybrid,2015-02-06,2015-02-06,0000-00-00,0000-00-00,70.0％×沪深300指数+30.0％×中证全债指数
000970,东方红睿元,上海东方证券资产管理有限公司,韩冬 ,Hybrid,2015-01-21,2015-01-21,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后)
000971,诺安新经济,诺安基金管理有限公司,杨琨 ,Stock,2015-01-26,2015-01-26,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证全债指数
000972,新华万银,新华基金管理股份有限公司,崔建波 ,Hybrid,2015-04-10,2015-04-10,0000-00-00,0000-00-00,40.0％×上海证券交易所国债指数+60.0％×沪深300指数
000973,新华增盈,新华基金管理股份有限公司,姚秋 ,Bond,2015-01-16,2015-01-16,0000-00-00,0000-00-00,10.0％×沪深300指数+30.0％×中债-国债总指数-全价指数+60.0％×中债-企业债总指数-全价指数
000974,安信医药,安信基金管理有限责任公司,陈一峰 ,Stock,2015-03-19,2015-03-19,0000-00-00,0000-00-00,10.0％×上海证券交易所国债指数+90.0％×中证800指数
000975,华夏A股ETF联接A,华夏基金管理有限公司,荣膺 ,Stock,2015-02-12,2015-02-12,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×MSCI中国A股国际通指数(人民币)
000976,长城新兴,长城基金管理有限公司,陈良栋 ,Hybrid,2015-02-17,2015-02-17,0000-00-00,0000-00-00,55.0％×中证新兴产业指数+45.0％×中债-综合指数-财富指数
000977,长城环保,长城基金管理有限公司,廖瀚博 ,Hybrid,2015-04-08,2015-04-08,0000-00-00,0000-00-00,50.0％×中债-综合指数-财富指数+50.0％×中证环保产业指数
000978,景顺量化,景顺长城基金管理有限公司,黎海威 ,Stock,2015-02-04,2015-02-04,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证小盘500指数
000979,景顺沪港深,景顺长城基金管理有限公司,鲍无可 ,Stock,2015-04-15,2015-04-15,0000-00-00,0000-00-00,45.0％×沪深300指数+45.0％×香港恒生指数+10.0％×中证全债指数
000980,汇添富添富通B,汇添富基金管理股份有限公司,温开强 徐寅喆 ,Money,2015-01-16,2015-01-16,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
000981,北信现金添利A,北信瑞丰基金管理有限公司,董鎏洋 ,Money,2015-01-20,2015-01-20,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
000982,北信现金添利B,北信瑞丰基金管理有限公司,董鎏洋 ,Money,2015-01-20,2015-01-20,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
000984,民生新收益A,民生加银基金管理有限公司,,Bond,2015-12-29,2015-12-29,2018-10-09,2018-10-09,100.0％×中债-综合指数
000985,嘉实逆向,嘉实基金管理有限公司,曲盛伟 ,Stock,2015-02-02,2015-02-02,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证综合债券指数
000986,太平灵活,太平基金管理有限公司,林开盛 徐磊 ,Hybrid,2015-02-10,2015-02-10,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)加2%
000987,民生新收益C,民生加银基金管理有限公司,,Bond,2015-12-29,2015-12-29,2018-10-09,2018-10-09,100.0％×中债-综合指数
000988,嘉实互联网,嘉实基金管理有限公司,张丹华 ,QDII,2015-04-15,2015-04-15,0000-00-00,0000-00-00,45.0％×中证海外中国互联网指数(人民币)+15.0％×中证全指互联网软件与服务指数+40.0％×道琼斯互联网指数
000989,嘉实互联网美元现汇,嘉实基金管理有限公司,张丹华 ,QDII,2015-04-15,2015-04-15,0000-00-00,0000-00-00,45.0％×中证海外中国互联网指数(人民币)+15.0％×中证全指互联网软件与服务指数+40.0％×道琼斯互联网指数
000990,嘉实互联网美元现钞,嘉实基金管理有限公司,张丹华 ,QDII,2015-04-15,2015-04-15,0000-00-00,0000-00-00,45.0％×中证海外中国互联网指数(人民币)+15.0％×中证全指互联网软件与服务指数+40.0％×道琼斯互联网指数
000991,工银战略,工银瑞信基金管理有限公司,杜洋 ,Stock,2015-02-16,2015-02-16,0000-00-00,0000-00-00,80.0％×中证800指数+20.0％×中债-综合指数
000992,广发对冲,广发基金管理有限公司,赵杰 ,Hybrid,2015-02-06,2015-02-06,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)
000993,华宝回报,华宝基金管理有限公司,詹杰 闫旭 ,Hybrid,2015-03-27,2015-03-27,0000-00-00,0000-00-00,45.0％×上海证券交易所国债指数+55.0％×沪深300指数
000994,建信睿盈A,建信基金管理有限责任公司,许杰 ,Hybrid,2015-02-03,2015-02-03,0000-00-00,0000-00-00,65.0％×沪深300指数+35.0％×中债-综合指数-全价指数
000995,建信睿盈C,建信基金管理有限责任公司,许杰 ,Hybrid,2015-02-03,2015-02-03,0000-00-00,0000-00-00,65.0％×沪深300指数+35.0％×中债-综合指数-全价指数
000996,中银新动力,中银基金管理有限公司,吴印 ,Stock,2015-02-13,2015-02-13,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中债-综合指数
000997,南方双元A,南方基金管理股份有限公司,何康 ,Bond,2015-02-10,2015-02-10,0000-00-00,0000-00-00,100.0％×中证全债指数
000998,南方双元C,南方基金管理股份有限公司,何康 ,Bond,2015-02-10,2015-02-10,0000-00-00,0000-00-00,100.0％×中证全债指数
001000,中欧明睿,中欧基金管理有限公司,葛兰 ,Hybrid,2015-01-29,2015-01-29,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中债-综合指数
001001,华夏债券A/B,华夏基金管理有限公司,何家琪 ,Bond,2002-10-23,2002-10-23,0000-00-00,0000-00-00,100.0％×中证综合债券指数
001003,华夏债券C类,华夏基金管理有限公司,何家琪 ,Bond,2006-04-03,2006-04-03,0000-00-00,0000-00-00,100.0％×中证综合债券指数
001004,新华稳健,新华基金管理股份有限公司,蔡春红 ,Hybrid,2015-05-29,2015-05-29,0000-00-00,0000-00-00,100.0％×一年定期存款利率的2倍
001005,中海合鑫,中海基金管理有限公司,,Hybrid,2015-02-11,2015-02-11,2018-06-05,2018-06-05,100.0％×一年定期存款利率(税后)加5%
001006,中信建投凤凰A,中信建投基金管理有限公司,黄海浩 刘博 ,Money,2015-03-31,2015-03-31,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
001007,国联安鑫安,国联安基金管理有限公司,高兰君 ,Hybrid,2015-01-26,2015-01-26,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×沪深300指数
001008,工银改革,工银瑞信基金管理有限公司,何肖颉 ,Stock,2015-01-27,2015-01-27,0000-00-00,0000-00-00,20.0％×中债-综合指数+80.0％×中证国有企业综合指数
001009,上投安全,上投摩根基金管理有限公司,陈思郁 ,Stock,2015-02-26,2015-02-26,0000-00-00,0000-00-00,15.0％×中债-总指数+85.0％×中证800指数
001010,易方达增金宝,易方达基金管理有限公司,梁莹 ,Money,2015-01-20,2015-01-20,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
001011,华夏希望A,华夏基金管理有限公司,何家琪 ,Bond,2008-03-10,2008-03-10,0000-00-00,0000-00-00,100.0％×中证综合债券指数
001013,华夏希望C,华夏基金管理有限公司,何家琪 ,Bond,2008-03-10,2008-03-10,0000-00-00,0000-00-00,100.0％×中证综合债券指数
001014,中融融安,中融基金管理有限公司,解静 ,Hybrid,2017-02-17,2017-02-17,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×沪深300指数
001015,华夏300增强A,华夏基金管理有限公司,宋洋 ,Stock,2015-02-10,2015-02-10,0000-00-00,0000-00-00,95.0％×沪深300指数+1.5％
001016,华夏300增强C,华夏基金管理有限公司,宋洋 ,Stock,2015-02-10,2015-02-10,0000-00-00,0000-00-00,95.0％×沪深300指数+1.5％
001017,泰达改革A,泰达宏利基金管理有限公司,刘欣 ,Hybrid,2015-02-13,2015-02-13,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证综合债券指数
001018,易方达新经济,易方达基金管理有限公司,陈皓 ,Hybrid,2015-02-12,2015-02-12,0000-00-00,0000-00-00,35.0％×一年定期存款利率(税后)+65.0％×中证800指数
001019,兴业年年利,兴业基金管理有限公司,丁进 ,Bond,2015-02-12,2015-02-12,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
001020,诺安裕鑫,诺安基金管理有限公司,,Bond,2015-03-23,2015-03-23,2017-04-24,2017-04-24,100.0％×两年定期存款利率(税后)加1.25%
001021,华夏亚债A,华夏基金管理有限公司,柳万军 ,Bond,2011-05-25,2011-05-25,0000-00-00,0000-00-00,100.0％×iBoxx@亚债中国指数
001023,华夏亚债C,华夏基金管理有限公司,柳万军 ,Bond,2011-05-25,2011-05-25,0000-00-00,0000-00-00,100.0％×iBoxx@亚债中国指数
001026,诺安理财宝C,诺安基金管理有限公司,潘飞 谢志华 ,Money,2015-02-04,2015-02-04,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
001027,前海大农业,前海开源基金管理有限公司,付海宁 ,Stock,2015-02-13,2015-02-13,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证大农业指数
001028,华安物联网,华安基金管理有限公司,翁启森 ,Stock,2015-03-17,2015-03-17,0000-00-00,0000-00-00,20.0％×中债-总指数+80.0％×中证800指数
